Id,TxnDate,Period,Entity,EntityName,BankAccountName,BankAccountMask,BankName,Description,Payee,Amount,TxnType,CategoryAccountNum,CategoryAccountName,Classification,CurrencyRef_value,ExchangeRate,AmountUSD,MatchStatus,ReferenceNumber,Cleared,ReviewNote,RunningBalance
800095,2024-10-03,2024-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-16972.88,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-18500.43,Matched,RNT-202410,True,,2204101.87
800102,2024-10-08,2024-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-6625.22,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-6625.22,Matched,INS-202410,True,,2212628.52
800090,2024-10-08,2024-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-9649.34,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-9649.34,Matched,INS-202410,True,,2046708.51
800084,2024-10-08,2024-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-16086.23,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-16086.23,Matched,INS-202410,True,,1606799.35
800096,2024-10-08,2024-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-11813.6,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-12876.82,Matched,INS-202410,True,,2192288.27
800103,2024-10-12,2024-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-6363.76,Card Charge,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-6363.76,Matched,TEC-202410,True,,2206264.76
800091,2024-10-12,2024-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-9175.01,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-9175.01,Matched,TEC-202410,True,,2037533.5
800085,2024-10-12,2024-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-14442.2,Card Charge,6140,Office Supplies,Expense,USD,1.0,-14442.2,Matched,TEC-202410,True,MISCODED,1592357.15
800097,2024-10-12,2024-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-10264.4,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,EUR,1.09,-11188.2,Matched,TEC-202410,True,,2182023.87
800104,2024-10-18,2024-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CORPORATE TRAVEL ALLIANCE - TRAVEL,Corporate Travel Alliance,-6296.54,ACH Payment,6420,Travel,Expense,USD,1.0,-6296.54,Matched,OPX-202410,True,,2199968.22
800092,2024-10-18,2024-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,NIMBUS DEV CONTRACTORS - REPAIRS & MAINTENANCE - FACILITIES,Nimbus Dev Contractors,-7936.9,ACH Payment,6150,Repairs & Maintenance - Facilities,Expense,USD,1.0,-7936.9,Matched,OPX-202410,True,MISCODED,2029596.6
800086,2024-10-18,2024-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,GRANTHAM AUDIT GROUP - PROFESSIONAL FEES - AUDIT & TAX,Grantham Audit Group,-13941.65,ACH Payment,6310,Professional Fees - Audit & Tax,Expense,USD,1.0,-13941.65,Matched,OPX-202410,True,,1578415.5
800098,2024-10-18,2024-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,LIGHTHOUSE MARKETING GROUP - MARKETING & ADVERTISING,Lighthouse Marketing Group,-10976.37,ACH Payment,6400,Marketing & Advertising,Expense,EUR,1.09,-11964.24,Matched,OPX-202410,True,,2171047.5
800099,2024-10-26,2024-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,232135.8,Deposit,1100,Accounts Receivable,Asset,USD,1.0,232135.8,Matched,LBX-202410,True,,2432104.02
800087,2024-10-26,2024-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,386466.7,Deposit,1100,Accounts Receivable,Asset,USD,1.0,386466.7,Matched,LBX-202410,True,,2416063.3
800081,2024-10-26,2024-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,814227.53,Deposit,1100,Accounts Receivable,Asset,USD,1.0,814227.53,Matched,LBX-202410,True,,2392643.03
800093,2024-10-26,2024-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,271967.22,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,296444.27,Matched,LBX-202410,True,,2443014.72
800100,2024-10-28,2024-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-32467.6,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-32467.6,Matched,PR-202410,True,,2399636.42
800088,2024-10-28,2024-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-46943.98,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-46943.98,Matched,PR-202410,True,,2369119.32
800105,2024-10-28,2024-10,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Harrington & Blake LLP,-151202.28,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-151202.28,Matched,MHG-202410,True,,1809545.97
800082,2024-10-28,2024-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-82341.46,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-82341.46,Matched,PR-202410,True,,2310301.57
800094,2024-10-28,2024-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-52322.73,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-57031.77,Matched,PR-202410,True,,2390691.99
800126,2024-11-03,2024-11,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-11224.59,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-11224.59,Matched,RNT-202411,True,,2388411.83
800114,2024-11-03,2024-11,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-14183.48,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-14183.48,Matched,RNT-202411,True,,2354935.84
800108,2024-11-03,2024-11,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-20029.55,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-20029.55,Matched,RNT-202411,True,,2290272.02
800120,2024-11-03,2024-11,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-17801.38,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-19403.5,Matched,RNT-202411,True,,2372890.61
800127,2024-11-08,2024-11,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-7373.63,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-7373.63,Matched,INS-202411,True,,2381038.2
800115,2024-11-08,2024-11,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-10006.03,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-10006.03,Matched,INS-202411,True,,2344929.81
800109,2024-11-08,2024-11,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-14869.26,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-14869.26,Matched,INS-202411,True,,2275402.76
800121,2024-11-08,2024-11,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-12197.24,ACH Payment,6500,Insurance - Liability & Cargo,Expense,EUR,1.09,-13294.99,Matched,INS-202411,True,,2360693.37
800128,2024-11-12,2024-11,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-6920.65,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-6920.65,Matched,TEC-202411,True,MISCODED,2374117.55
800116,2024-11-12,2024-11,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-9272.21,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-9272.21,Matched,TEC-202411,True,MISCODED,2335657.6
800110,2024-11-12,2024-11,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-11962.04,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-11962.04,Matched,TEC-202411,True,,2263440.72
800122,2024-11-12,2024-11,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-10363.35,ACH Payment,6200,Software Subscriptions - SaaS,Expense,EUR,1.09,-11296.05,Matched,TEC-202411,True,,2350330.02
800129,2024-11-18,2024-11,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"SUNDRY VENDOR - LICENSES, PERMITS & REGULATORY",Sundry vendor,-5803.83,ACH Payment,6630,"Licenses, Permits & Regulatory",Expense,USD,1.0,-5803.83,Matched,OPX-202411,True,,2368313.72
800117,2024-11-18,2024-11,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,CORPORATE TRAVEL ALLIANCE - TRAVEL,Corporate Travel Alliance,-9828.15,ACH Payment,6420,Travel,Expense,USD,1.0,-9828.15,Matched,OPX-202411,True,,2325829.45
800111,2024-11-18,2024-11,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,LIGHTHOUSE MARKETING GROUP - MARKETING & ADVERTISING,Lighthouse Marketing Group,-11453.78,ACH Payment,6400,Marketing & Advertising,Expense,USD,1.0,-11453.78,Matched,OPX-202411,True,,2251986.94
800123,2024-11-18,2024-11,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,SUNDRY VENDOR - MEALS & ENTERTAINMENT,Sundry vendor,-9624.67,ACH Payment,6430,Meals & Entertainment,Expense,EUR,1.09,-10490.89,Matched,OPX-202411,True,,2340705.35
800124,2024-11-26,2024-11,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,116935.9,Deposit,1100,Accounts Receivable,Asset,USD,1.0,116935.9,Matched,LBX-202411,True,,2485249.62
800112,2024-11-26,2024-11,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,364550.45,Deposit,1100,Accounts Receivable,Asset,USD,1.0,364550.45,Matched,LBX-202411,True,,2690379.9
800106,2024-11-26,2024-11,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,669660.93,Deposit,1100,Accounts Receivable,Asset,USD,1.0,669660.93,Matched,LBX-202411,True,,2921647.87
800118,2024-11-26,2024-11,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,142689.29,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,155531.33,Matched,LBX-202411,True,,2483394.64
800125,2024-11-28,2024-11,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-35886.3,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-35886.3,Matched,PR-202411,True,,2449363.32
800113,2024-11-28,2024-11,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-51041.68,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-51041.68,Matched,PR-202411,True,,2639338.22
800130,2024-11-28,2024-11,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Grantham Audit Group,-148066.77,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-148066.77,Matched,MHG-202411,True,,1661479.2
800107,2024-11-28,2024-11,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-71852.78,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-71852.78,Matched,PR-202411,True,,2849795.09
800119,2024-11-28,2024-11,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-54286.47,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-59172.25,Matched,PR-202411,True,,2429108.17
800151,2024-12-03,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-10764.85,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-10764.85,Matched,RNT-202412,True,,2438598.47
800139,2024-12-03,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-13452.98,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-13452.98,Matched,RNT-202412,True,,2625885.24
800133,2024-12-03,2024-12,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-19853.27,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-19853.27,Matched,RNT-202412,True,,2829941.82
800145,2024-12-03,2024-12,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-17691.44,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-19283.67,Matched,RNT-202412,True,,2411416.73
800162,2024-12-05,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-17657.48,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-17657.48,Matched,LN-202412,True,,2420940.99
800161,2024-12-05,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-24548.21,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-24548.21,Matched,LN-202412,True,,2601337.03
800160,2024-12-05,2024-12,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-43943.98,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-43943.98,Matched,LN-202412,True,,2785997.84
800152,2024-12-08,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-7706.46,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-7706.46,Matched,INS-202412,True,,2413234.53
800140,2024-12-08,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-9739.12,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-9739.12,Matched,INS-202412,True,,2591597.91
800134,2024-12-08,2024-12,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-14033.36,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-14033.36,Matched,INS-202412,True,,2771964.48
800146,2024-12-08,2024-12,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-12437.8,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-13557.21,Matched,INS-202412,True,,2398978.93
800688,2024-12-09,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,POS PURCHASE - MERCHANT UNKNOWN,,-10089.67,Withdrawal,9000,Suspense / Ask My Accountant,Expense,USD,1.0,-10089.67,Unmatched,,False,NEEDS CATEGORIZATION,2581508.24
800694,2024-12-09,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,RETURNED ITEM - NSF,,-10963.17,Withdrawal,9000,Suspense / Ask My Accountant,Expense,USD,1.0,-10963.17,Unmatched,,False,NEEDS CATEGORIZATION,2570545.07
800153,2024-12-12,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-7181.89,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-7181.89,Matched,TEC-202412,True,MISCODED,2406052.64
800141,2024-12-12,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-8418.92,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-8418.92,Matched,TEC-202412,True,,2562126.15
800135,2024-12-12,2024-12,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-11979.62,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-11979.62,Matched,TEC-202412,True,,2759984.86
800147,2024-12-12,2024-12,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-10791.61,Card Charge,6140,Office Supplies,Expense,EUR,1.09,-11762.85,Matched,TEC-202412,True,MISCODED,2388187.32
800154,2024-12-18,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,VERTEX TELECOM - TELECOM & INTERNET,Vertex Telecom,-5657.36,ACH Payment,6130,Telecom & Internet,Expense,USD,1.0,-5657.36,Matched,OPX-202412,True,,2400395.28
800142,2024-12-18,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"SUNDRY VENDOR - LICENSES, PERMITS & REGULATORY",Sundry vendor,-9209.51,ACH Payment,6630,"Licenses, Permits & Regulatory",Expense,USD,1.0,-9209.51,Matched,OPX-202412,True,,2552916.64
800136,2024-12-18,2024-12,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,SUNDRY VENDOR - MEALS & ENTERTAINMENT,Sundry vendor,-12069.05,ACH Payment,6430,Meals & Entertainment,Expense,USD,1.0,-12069.05,Matched,OPX-202412,True,,2747915.81
800148,2024-12-18,2024-12,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,CONSOLIDATED POWER & LIGHT - UTILITIES,Consolidated Power & Light,-9761.08,ACH Payment,6120,Utilities,Expense,EUR,1.09,-10639.58,Matched,OPX-202412,True,,2378426.24
800692,2024-12-20,2024-12,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,ACH CREDIT - UNIDENTIFIED SENDER,,-14552.8,Withdrawal,9000,Suspense / Ask My Accountant,Expense,USD,1.0,-14552.8,Unmatched,,False,NEEDS CATEGORIZATION,1646926.4
800159,2024-12-25,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-370891.0,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-370891.0,Matched,APR-202412,True,,2029504.28
800157,2024-12-25,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-850658.41,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-850658.41,Matched,APR-202412,True,,1702258.23
800156,2024-12-25,2024-12,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-1471955.6,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-1471955.6,Matched,APR-202412,True,,1275960.21
800158,2024-12-25,2024-12,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-585258.66,ACH Payment,2000,Accounts Payable,Liability,EUR,1.09,-637931.94,Matched,APR-202412,True,,1793167.58
800149,2024-12-26,2024-12,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,180914.65,Deposit,1100,Accounts Receivable,Asset,USD,1.0,180914.65,Matched,LBX-202412,True,,2210418.93
800137,2024-12-26,2024-12,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,351288.65,Deposit,1100,Accounts Receivable,Asset,USD,1.0,351288.65,Matched,LBX-202412,True,,2053546.88
